,Time (iso),RA (GCRS) [deg],Dec (GCRS) [deg],Distance (GCRS) [km],Alt,Az,Local time,visible
734,2024-09-11 12:14:00.000,275.8325994668441,59.2172804304281,7069.344294698596,-4.58291975349232,79.7671259714376,2024-09-11 14:14:00.000,No
735,2024-09-11 12:15:00.000,274.0083616589913,55.70212425863212,7069.910087761813,-6.9759417519071505,84.06915045780914,2024-09-11 14:15:00.000,No
736,2024-09-11 12:16:00.000,272.48663444468497,52.164691393984725,7070.483290961647,-9.3142785649567,87.79362637276851,2024-09-11 14:16:00.000,No
737,2024-09-11 12:17:00.000,271.1899622736731,48.61085190760895,7071.0593509099535,-11.596913552107917,91.05682223255933,2024-09-11 14:17:00.000,No
738,2024-09-11 12:18:00.000,270.0644658763913,45.04465171085032,7071.633623226834,-13.827262575389039,93.95026561216714,2024-09-11 14:18:00.000,No
739,2024-09-11 12:19:00.000,269.0715391478886,41.468968899056,7072.201428788669,-16.010423218439822,96.54566490720167,2024-09-11 14:19:00.000,No
740,2024-09-11 12:20:00.000,268.1827796972312,37.88590829693885,7072.758110736575,-18.151825630165863,98.89933973307357,2024-09-11 14:20:00.000,No
741,2024-09-11 12:21:00.000,267.3767859659446,34.29704537527531,7073.299091756005,-20.25661856122523,101.05581916781011,2024-09-11 14:21:00.000,No
742,2024-09-11 12:22:00.000,266.6370731391094,30.70359488828066,7073.819928630601,-22.329419369903665,103.05062895715723,2024-09-11 14:22:00.000,No
743,2024-09-11 12:23:00.000,265.9506722347969,27.106502180715268,7074.316368662103,-24.374259040881494,104.91242487874126,2024-09-11 14:23:00.000,No
744,2024-09-11 12:24:00.000,265.3071713298239,23.50652507142409,7074.7843998893295,-26.39459584449916,106.6645957505723,2024-09-11 14:24:00.000,No
745,2024-09-11 12:25:00.000,264.6980378289858,19.90428209555199,7075.220299827765,-28.393369981008433,108.32648302457382,2024-09-11 14:25:00.000,No
746,2024-09-11 12:26:00.000,264.11612957694786,16.30028889171522,7075.620679821999,-30.37306651006851,109.91430935553558,2024-09-11 14:26:00.000,No
747,2024-09-11 12:27:00.000,263.55533289784046,12.69498501750628,7075.982524736914,-32.335776777986204,111.44189343426598,2024-09-11 14:27:00.000,No
748,2024-09-11 12:28:00.000,263.01028707753574,9.08875426872221,7076.303227418061,-34.28325358405986,112.92120766121916,2024-09-11 14:28:00.000,No
749,2024-09-11 12:29:00.000,262.47616777758043,5.481940581850292,7076.580617432815,-36.21695848469902,114.36282075555977,2024-09-11 14:29:00.000,No
750,2024-09-11 12:30:00.000,261.94851002770014,1.874860976789804,7076.812983692612,-38.13810111247995,115.77625678090465,2024-09-11 14:30:00.000,No
751,2024-09-11 12:31:00.000,261.42305655762044,-1.7321833917473195,7076.999090650847,-40.04767099485353,117.17029454025709,2024-09-11 14:31:00.000,No
752,2024-09-11 12:32:00.000,260.89562032887414,-5.338897240421753,7077.13818786979,-41.94646253753882,118.5532260087357,2024-09-11 14:32:00.000,No
753,2024-09-11 12:33:00.000,260.36195143824483,-8.94498393137874,7077.230012896976,-43.835095057232216,119.93308974626748,2024-09-11 14:33:00.000,No
754,2024-09-11 12:34:00.000,259.817601628958,-12.550125840672395,7077.274787142781,-45.714020642224575,121.31788772747191,2024-09-11 14:34:00.000,No
755,2024-09-11 12:35:00.000,259.2577716334149,-16.153987888720305,7077.27320570277,-47.583539305465756,122.71580899008926,2024-09-11 14:35:00.000,No
756,2024-09-11 12:36:00.000,258.6771374934687,-19.75619504756276,7077.226420094359,-49.443795741435714,124.13545692328816,2024-09-11 14:36:00.000,No
757,2024-09-11 12:37:00.000,258.06963651739284,-23.356319047520653,7077.136015208046,-51.29477660997247,125.58610464890052,2024-09-11 14:37:00.000,No
758,2024-09-11 12:38:00.000,257.4281960495844,-26.953858347833428,7077.003980429907,-53.13629987959889,127.07798925319513,2024-09-11 14:38:00.000,No
759,2024-09-11 12:39:00.000,256.74437781645224,-30.54821175640646,7076.8326754885775,-54.967996249716755,128.62266462835885,2024-09-11 14:39:00.000,No
760,2024-09-11 12:40:00.000,256.00789837137165,-34.13864270218589,7076.6247915806325,-56.78928070671392,130.2334375554347,2024-09-11 14:40:00.000,No
761,2024-09-11 12:41:00.000,255.20596592983244,-37.72422959807884,7076.383308398166,-58.59931124106548,131.92591987790234,2024-09-11 14:41:00.000,No
762,2024-09-11 12:42:00.000,254.3223407845795,-41.303795152735816,7076.111447742222,-60.39693038281162,133.7187414983813,2024-09-11 14:42:00.000,No
763,2024-09-11 12:43:00.000,253.3359710524887,-44.87580312402259,7075.812624454866,-62.18058309878949,135.63448581317,2024-09-11 14:43:00.000,No
764,2024-09-11 12:44:00.000,252.21895930469455,-48.43820577611916,7075.490395217691,-63.9482026758433,137.70093420174408,2024-09-11 14:44:00.000,No
765,2024-09-11 12:45:00.000,250.93345188194132,-51.988194864610165,7075.148407339931,-65.6970431479008,139.95272967158576,2024-09-11 14:45:00.000,No
766,2024-09-11 12:46:00.000,249.4267163275648,-55.52183337260567,7074.790345062269,-67.42345471810792,142.433638348969,2024-09-11 14:46:00.000,No
767,2024-09-11 12:47:00.000,247.62310929067723,-59.033411276052654,7074.419878519568,-69.12254581379419,145.19959253358383,2024-09-11 14:47:00.000,No
768,2024-09-11 12:48:00.000,245.4104512377976,-62.5143490045308,7074.040612950391,-70.78770096273844,148.32278035376135,2024-09-11 14:48:00.000,No
769,2024-09-11 12:49:00.000,242.6159811280941,-65.95119906990227,7073.656040197275,-72.40987493745388,151.89699614648526,2024-09-11 14:49:00.000,No
770,2024-09-11 12:50:00.000,238.96218412486684,-69.3218049670475,7073.269493028352,-73.97656176665063,156.04423581930814,2024-09-11 14:50:00.000,No
771,2024-09-11 12:51:00.000,233.98305468062463,-72.58745981681193,7072.884102971831,-75.47030834620458,160.92169355085088,2024-09-11 14:51:00.000,No
772,2024-09-11 12:52:00.000,226.86629761664688,-75.6759586669522,7072.502762296092,-76.86665604543663,166.7260528607082,2024-09-11 14:52:00.000,No
773,2024-09-11 12:53:00.000,216.1997935202652,-78.4440639695718,7072.128090699868,-78.13156492722008,173.68671729835552,2024-09-11 14:53:00.000,No
774,2024-09-11 12:54:00.000,199.9086149970909,-80.60381266776311,7071.762407199365,-79.21897759035625,182.0300409868552,2024-09-11 14:54:00.000,No
775,2024-09-11 12:55:00.000,177.09045402714708,-81.66743297863059,7071.407707380215,-80.07061305350905,191.88751182451014,2024-09-11 14:55:00.000,No
776,2024-09-11 12:56:00.000,152.56323570501405,-81.22632662824206,7071.0656477359225,-80.62210072401203,203.1384110244441,2024-09-11 14:56:00.000,No
777,2024-09-11 12:57:00.000,133.3464252452227,-79.46752111026521,7070.737533755567,-80.81914946998354,215.266340474712,2024-09-11 14:57:00.000,No
778,2024-09-11 12:58:00.000,120.53636456288125,-76.91157643012639,7070.424316635573,-80.63918063345984,227.41672097957715,2024-09-11 14:58:00.000,No
779,2024-09-11 12:59:00.000,112.11430616353464,-73.9343110914945,7070.126595035769,-80.1024612459595,238.72485909172636,2024-09-11 14:59:00.000,No
780,2024-09-11 13:00:00.000,106.34584776950226,-70.72982982112036,7069.844623231813,-79.26198822565875,248.6531659507014,2024-09-11 15:00:00.000,No
781,2024-09-11 13:01:00.000,102.19589534812523,-67.39438820969329,7069.578325229666,-78.18195955297442,257.06337250379096,2024-09-11 15:01:00.000,No
782,2024-09-11 13:02:00.000,99.0750432655668,-63.97815797015024,7069.327314551108,-76.92110363430184,264.0783155816204,2024-09-11 15:02:00.000,No
783,2024-09-11 13:03:00.000,96.63852368759726,-60.50908710161395,7069.0909193056805,-75.52607661419866,269.92229610772944,2024-09-11 15:03:00.000,No
784,2024-09-11 13:04:00.000,94.67575634645743,-57.00374502615954,7068.868212076803,-74.03144747089158,274.8257480051275,2024-09-11 15:04:00.000,No
785,2024-09-11 13:05:00.000,93.05238829730902,-53.47249991507157,7068.658044069595,-72.46207863437931,278.98729699666825,2024-09-11 15:05:00.000,No
786,2024-09-11 13:06:00.000,91.67922674021136,-49.92214208328525,7068.459082766926,-70.83571192023129,282.56604635932035,2024-09-11 15:06:00.000,No
787,2024-09-11 13:07:00.000,90.49494477719104,-46.35730458835912,7068.269853194824,-69.16505838346637,285.6855595552697,2024-09-11 15:07:00.000,No
788,2024-09-11 13:08:00.000,89.45604565542469,-42.78124751372175,7068.088780081876,-67.45930274014356,288.44083569326614,2024-09-11 15:08:00.000,No
789,2024-09-11 13:09:00.000,88.53082182162848,-39.196340400596966,7067.914232804095,-65.72515720091181,290.90494717073864,2024-09-11 15:09:00.000,No
790,2024-09-11 13:10:00.000,87.69558033383241,-35.604351263483075,7067.744570301707,-63.967578933197245,293.1344592229008,2024-09-11 15:10:00.000,No
791,2024-09-11 13:11:00.000,86.93221071401099,-32.006632491771505,7067.578185972576,-62.190261800969125,295.1735772462032,2024-09-11 15:11:00.000,No
792,2024-09-11 13:12:00.000,86.22657134073054,-28.40424317061612,7067.413551597918,-60.39597491329439,297.05724052357584,2024-09-11 15:12:00.000,No
793,2024-09-11 13:13:00.000,85.56739004841664,-24.798031837359463,7067.249259508046,-58.58679773806443,298.81341010804636,2024-09-11 15:13:00.000,No
794,2024-09-11 13:14:00.000,84.94549611765923,-21.18869392710821,7067.08406222501,-56.764284817756305,300.46476168341957,2024-09-11 15:14:00.000,No
795,2024-09-11 13:15:00.000,84.35327056726005,-17.576812640174303,7066.916908860657,-54.92958198448293,302.0299456578903,2024-09-11 15:15:00.000,No
796,2024-09-11 13:16:00.000,83.78424282524158,-13.96288874218614,7066.746977602922,-53.08350859968456,303.52453410949784,2024-09-11 15:16:00.000,No
797,2024-09-11 13:17:00.000,83.23278677705432,-10.34736287549748,7066.573703689083,-51.22661553566024,304.9617413199634,2024-09-11 15:17:00.000,No
798,2024-09-11 13:18:00.000,82.69388423156003,-6.730630349848726,7066.396802220927,-49.35922413094404,306.3529812395934,2024-09-11 15:18:00.000,No
799,2024-09-11 13:19:00.000,82.16293600923964,-3.113064620450088,7066.216286099229,-47.481458107706366,307.7083028006376,2024-09-11 15:19:00.000,No
800,2024-09-11 13:20:00.000,81.63559937479363,0.5049857331213414,7066.032476945567,-45.59325232470929,309.0367477556679,2024-09-11 15:20:00.000,No
801,2024-09-11 13:21:00.000,81.10764687928277,4.12317711117827,7065.846011137532,-43.69436555886248,310.3466407775173,2024-09-11 15:21:00.000,No
802,2024-09-11 13:22:00.000,80.57483115727149,7.7411637080243665,7065.65783904207,-41.7843794388461,311.64584253666,2024-09-11 15:22:00.000,No
803,2024-09-11 13:23:00.000,80.03274873623766,11.358587803664374,7065.469218118598,-39.862691606052884,312.94197661775235,2024-09-11 15:23:00.000,No
804,2024-09-11 13:24:00.000,79.47669321331053,14.975069263864173,7065.281699847333,-37.928501859927344,314.24264428795,2024-09-11 15:24:00.000,No
805,2024-09-11 13:25:00.000,78.90148727463743,18.59019346042729,7065.097110663024,-35.98079081893364,315.55563934212415,2024-09-11 15:25:00.000,No
806,2024-09-11 13:26:00.000,78.30128047700465,22.203496630315325,7064.917527178821,-34.018290183031176,316.889175345088,2024-09-11 15:26:00.000,No
807,2024-09-11 13:27:00.000,77.66929536817416,25.81444736270956,7064.745246084718,-32.0394431759819,318.252138854632,2024-09-11 15:27:00.000,No
808,2024-09-11 13:28:00.000,76.9974975363849,29.42242237048798,7064.582749199187,-30.04235318776367,319.6543847703558,2024-09-11 15:28:00.000,No
809,2024-09-11 13:29:00.000,76.27615356786609,33.02667626806377,7064.432664142094,-28.02471661190041,321.10709506082327,2024-09-11 15:29:00.000,No
810,2024-09-11 13:30:00.000,75.4932265794146,36.62628679374887,7064.297721856078,-25.983744766613658,322.62322281306035,2024-09-11 15:30:00.000,No
811,2024-09-11 13:31:00.000,74.63351974783478,40.22010540930507,7064.180710190922,-23.91605035247428,324.2180706814134,2024-09-11 15:31:00.000,No
812,2024-09-11 13:32:00.000,73.6774470480393,43.80665483964771,7064.084426332151,-21.81752124096148,325.9100385030685,2024-09-11 15:32:00.000,No
813,2024-09-11 13:33:00.000,72.59921133548603,47.38399317687568,7064.011627337283,-19.68315695451018,327.7216246072595,2024-09-11 15:33:00.000,No
814,2024-09-11 13:34:00.000,71.36403508718128,50.949501715575245,7063.964980231767,-17.50687411943658,329.6807794519722,2024-09-11 15:34:00.000,No
815,2024-09-11 13:35:00.000,69.92382266826269,54.4995489342304,7063.947012401881,-15.281284769631453,331.8227610928116,2024-09-11 15:35:00.000,No
816,2024-09-11 13:36:00.000,68.21013819678674,58.02893871103482,7063.960063126051,-12.997470787209409,334.19270545574153,2024-09-11 15:36:00.000,No
817,2024-09-11 13:37:00.000,66.12241681152,61.52996600512858,7064.006237071351,-10.644820199229628,336.8492111293389,2024-09-11 15:37:00.000,No
818,2024-09-11 13:38:00.000,63.50737687561279,64.99072246351798,7064.087360552886,-8.21108702699204,339.86934110445236,2024-09-11 15:38:00.000,No
819,2024-09-11 13:39:00.000,60.12157214694742,68.39188809141089,7064.204941311504,-5.683048140954265,343.3555205052114,2024-09-11 15:39:00.000,No
820,2024-09-11 13:40:00.000,55.560810683780126,71.70028636283729,7064.360132627163,-3.0485831322882344,347.4447112779207,2024-09-11 15:40:00.000,No
821,2024-09-11 13:41:00.000,49.125847267545154,74.8551239107784,7064.553701726252,-0.30194369030152474,352.31948955183066,2024-09-11 15:41:00.000,No
822,2024-09-11 13:42:00.000,39.58931767234597,77.73750521792083,7064.786004662821,2.5443626547758593,358.2181129367662,2024-09-11 15:42:00.000,No
823,2024-09-11 13:43:00.000,24.99882998933451,80.10665345940573,7065.056966064359,5.435318138173833,5.433342750370671,2024-09-11 15:43:00.000,No
824,2024-09-11 13:44:00.000,3.7238870186044912,81.52124042385219,7065.366065613041,8.231354365154656,14.273906457755515,2024-09-11 15:44:00.000,No
825,2024-09-11 13:45:00.000,338.80630146773706,81.49148746643107,7065.712330964198,10.65772821849932,24.941114359534723,2024-09-11 15:45:00.000,Yes
826,2024-09-11 13:46:00.000,317.78057881085334,80.03070749747327,7066.094337363397,12.30160061512859,37.290836285672086,2024-09-11 15:46:00.000,Yes
827,2024-09-11 13:47:00.000,303.4272841706337,77.63646282414045,7066.510214024269,12.756125778683439,50.6075801483733,2024-09-11 15:47:00.000,Yes
828,2024-09-11 13:48:00.000,294.0426388685074,74.74232299337578,7066.957657220872,11.886788186213392,63.726580349841356,2024-09-11 15:48:00.000,Yes
829,2024-09-11 13:49:00.000,287.6988038182809,71.58271426305258,7067.433949940632,9.941289117151229,75.58141255718243,2024-09-11 15:49:00.000,No
830,2024-09-11 13:50:00.000,283.19415008219835,68.27337259172877,7067.935987839121,7.35500260913063,85.64976641647522,2024-09-11 15:50:00.000,No
831,2024-09-11 13:51:00.000,279.84449541255026,64.87359404760497,7068.460311495468,4.50337857144083,93.92847720842084,2024-09-11 15:51:00.000,No
832,2024-09-11 13:52:00.000,277.25383519551394,61.4158228657734,7069.00314237633,1.613441704279034,100.67380943359962,2024-09-11 15:52:00.000,No
833,2024-09-11 13:53:00.000,275.1832358008973,57.91898099863886,7069.56042728274,-1.2079222727996386,106.19756463539699,2024-09-11 15:53:00.000,No
834,2024-09-11 13:54:00.000,273.482008085847,54.39474620813118,7070.127883618137,-3.9229685143510626,110.7766476598276,2024-09-11 15:54:00.000,No
835,2024-09-11 13:55:00.000,272.0511405866046,50.85067690451313,7070.701050037014,-6.526948487312,114.63070452639552,2024-09-11 15:55:00.000,No
836,2024-09-11 13:56:00.000,270.8231664661879,47.291867302079865,7071.275339646956,-9.028545372064578,117.9264041246278,2024-09-11 15:56:00.000,No
837,2024-09-11 13:57:00.000,269.750617080588,43.72187171308544,7071.84609532004,-11.440614841469415,120.78844305524692,2024-09-11 15:57:00.000,No
838,2024-09-11 13:58:00.000,268.7991340911719,40.14324560059646,7072.408646292488,-13.776216551972079,123.31015697835767,2024-09-11 15:58:00.000,No
839,2024-09-11 13:59:00.000,267.943209006869,36.55787560367695,7072.9583652125375,-16.04712228010985,125.56194599867011,2024-09-11 15:59:00.000,No
840,2024-09-11 14:00:00.000,267.163460018224,32.967188242098544,7073.490724790276,-18.263411901669198,127.59751208171144,2024-09-11 16:00:00.000,No
841,2024-09-11 14:01:00.000,266.44483895354114,29.372286184496037,7074.001353210848,-20.433512715538388,129.458356218419,2024-09-11 16:01:00.000,No
842,2024-09-11 14:02:00.000,265.7754181674789,25.774039811810987,7074.486087492584,-22.564394930570217,131.17699826665017,2024-09-11 16:02:00.000,No
843,2024-09-11 14:03:00.000,265.1455483391923,22.17314797010238,7074.941024299176,-24.66180241313033,132.77928945857298,2024-09-11 16:03:00.000,No
844,2024-09-11 14:04:00.000,264.547261617879,18.570192312743917,7075.362565676939,-26.730462029782444,134.2860818307469,2024-09-11 16:04:00.000,No
845,2024-09-11 14:05:00.000,263.9738330219805,14.965655212401314,7075.7474635627805,-28.77427715317776,135.71445780396414,2024-09-11 16:05:00.000,No
846,2024-09-11 14:06:00.000,263.41945608753514,11.359953533254616,7076.092856334843,-30.79647475464547,137.07863438874617,2024-09-11 16:06:00.000,No
847,2024-09-11 14:07:00.000,262.87899142380826,7.753454698255708,7076.396301500912,-32.79973045099308,138.39064770769892,2024-09-11 16:07:00.000,No
848,2024-09-11 14:08:00.000,262.34776670998525,4.146491350669905,7076.655802194343,-34.78626738456079,139.66087688708146,2024-09-11 16:08:00.000,No
849,2024-09-11 14:09:00.000,261.8214105262452,0.5393734871853695,7076.869827427503,-36.75793481617873,140.8984540266009,2024-09-11 16:09:00.000,No
850,2024-09-11 14:10:00.000,261.2957071236472,-3.067600970744728,7077.037325833426,-38.71627028109619,142.1115932693381,2024-09-11 16:10:00.000,No
851,2024-09-11 14:11:00.000,260.76646175759964,-6.6741363913435485,7077.157732726292,-40.66254846947545,143.30786336058839,2024-09-11 16:11:00.000,No
852,2024-09-11 14:12:00.000,260.22936744172694,-10.279929749796434,7077.230970413557,-42.597819308538455,144.49442235268023,2024-09-11 16:12:00.000,No
853,2024-09-11 14:13:00.000,259.6798641432764,-13.884660377760603,7077.257441795214,-44.5229371216975,145.67822942141956,2024-09-11 16:13:00.000,No
854,2024-09-11 14:14:00.000,259.1129801793167,-17.487980824237134,7077.238017359508,-46.43858352221429,146.86624727423973,2024-09-11 16:14:00.000,No
855,2024-09-11 14:15:00.000,258.5231461971619,-21.08949343959172,7077.174015951399,-48.34527718993662,148.06564331891954,2024-09-11 16:15:00.000,No
856,2024-09-11 14:16:00.000,257.90396045134287,-24.68874775493273,7077.0671793721385,-50.24339043198416,149.2840114169798,2024-09-11 16:16:00.000,No
857,2024-09-11 14:17:00.000,257.2478914870982,-28.28520871336121,7076.919641496488,-52.13314671054547,150.52961539939773,2024-09-11 16:17:00.000,No
858,2024-09-11 14:18:00.000,256.54588169302485,-31.878229661003125,7076.733892291949,-54.01461821259218,151.81168071397204,2024-09-11 16:18:00.000,No
859,2024-09-11 14:19:00.000,255.78680810937087,-35.46701210888676,7076.512737338426,-55.88771475088451,153.14075224438332,2024-09-11 16:19:00.000,No
860,2024-09-11 14:20:00.000,254.9567300329647,-39.05054931445289,7076.259253497952,-57.75216369089388,154.52914850860287,2024-09-11 16:20:00.000,No
861,2024-09-11 14:21:00.000,254.03781338285785,-42.62754518942709,7075.976741437713,-59.60747825297232,155.99155354625626,2024-09-11 16:21:00.000,No
862,2024-09-11 14:22:00.000,253.0067542326148,-46.19629469715791,7075.668675754594,-61.45291010590069,157.5458057039588,2024-09-11 16:22:00.000,No
863,2024-09-11 14:23:00.000,251.83240638697444,-49.75450246550589,7075.338653483376,-63.28737987875085,159.21396981016588,2024-09-11 16:23:00.000,No
864,2024-09-11 14:24:00.000,250.47210689242883,-53.29899909255462,7074.990341791623,-65.10937569617371,161.02382118550625,2024-09-11 16:24:00.000,No
865,2024-09-11 14:25:00.000,248.8658003202359,-56.825284150876655,7074.627425425953,-66.91680531692268,163.01093601249363,2024-09-11 16:25:00.000,No
866,2024-09-11 14:26:00.000,246.9263163185363,-60.32674306752015,7074.253556196552,-68.70676957119818,165.22167400545828,2024-09-11 16:26:00.000,No
867,2024-09-11 14:27:00.000,244.52262776450996,-63.79329818879347,7073.872301613532,-70.47523453226407,167.71751792485776,2024-09-11 16:27:00.000,No
868,2024-09-11 14:28:00.000,241.44986975124408,-67.20887091750654,7073.487098316278,-72.21651046906274,170.5814169450388,2024-09-11 16:28:00.000,No
869,2024-09-11 14:29:00.000,237.37350663213508,-70.54641633578083,7073.10120738305,-73.92244252040352,173.9271181797153,2024-09-11 16:29:00.000,No
870,2024-09-11 14:30:00.000,231.7229594862403,-73.75755283219956,7072.717673636052,-75.58111556290845,177.9127116752863,2024-09-11 16:30:00.000,No
871,2024-09-11 14:31:00.000,223.4966641895179,-76.7497905674312,7072.339289311761,-77.17476331978669,182.75937216700166,2024-09-11 16:31:00.000,No
872,2024-09-11 14:32:00.000,211.00419371742376,-79.33688845658658,7071.968562633245,-78.67641756942074,188.7737673376291,2024-09-11 16:32:00.000,No
873,2024-09-11 14:33:00.000,192.1904922455489,-81.15544651424155,7071.607691740536,-80.04480064333312,196.36253509240035,2024-09-11 16:33:00.000,No
874,2024-09-11 14:34:00.000,167.81965767099294,-81.68446560460337,7071.258544347473,-81.21772642760978,205.99748291559135,2024-09-11 16:34:00.000,No
875,2024-09-11 14:35:00.000,144.69903975751515,-80.70077487103426,7070.922643399769,-82.10775401087302,218.03258885783248,2024-09-11 16:35:00.000,No
876,2024-09-11 14:36:00.000,128.0170057475305,-78.5887606218958,7070.601158700098,-82.61194128018292,232.2728713267893,2024-09-11 16:36:00.000,No
877,2024-09-11 14:37:00.000,117.08213048021078,-75.84449645915629,7070.29490584934,-82.6502791850412,247.54684234476332,2024-09-11 16:37:00.000,No
878,2024-09-11 14:38:00.000,109.80349813140242,-72.76720857808964,7070.004349266824,-82.21555246226136,262.05754970914313,2024-09-11 16:38:00.000,No
879,2024-09-11 14:39:00.000,104.72587709491482,-69.50618359305638,7069.729613474095,-81.37857967531613,274.4784668545394,2024-09-11 16:39:00.000,No
880,2024-09-11 14:40:00.000,101.00956460305578,-66.13647282795017,7069.470499152266,-80.24178977844821,284.4753153828161,2024-09-11 16:40:00.000,No
881,2024-09-11 14:41:00.000,98.17355130989944,-62.69816147641709,7069.226504960237,-78.89629984603653,292.3486905835552,2024-09-11 16:41:00.000,No
882,2024-09-11 14:42:00.000,95.93211225344746,-59.214120409120106,7068.996854475339,-77.40820311007683,298.56953470904,2024-09-11 16:42:00.000,No
883,2024-09-11 14:43:00.000,94.1078328018346,-55.69819663622402,7068.780527753131,-75.82166726191988,303.5597043460029,2024-09-11 16:43:00.000,No
884,2024-09-11 14:44:00.000,92.5857816799142,-52.15921116804751,7068.5762969264415,-74.16556400571599,307.64157689646515,2024-09-11 16:44:00.000,No
885,2024-09-11 14:45:00.000,91.28862022597384,-48.60303180350562,7068.382765195934,-72.45887224259407,311.0485609094619,2024-09-11 16:45:00.000,No
886,2024-09-11 14:46:00.000,90.16253243119776,-45.03370945029962,7068.198408507501,-70.71427988428682,313.9474652073087,2024-09-11 16:46:00.000,No
887,2024-09-11 14:47:00.000,89.16894615772365,-41.45413257853942,7068.02161916632,-68.94044106779533,316.4580677119443,2024-09-11 16:47:00.000,No
888,2024-09-11 14:48:00.000,88.27947575676565,-37.86641836098798,7067.850750491132,-67.1433724432207,318.66745935920716,2024-09-11 16:48:00.000,No
889,2024-09-11 14:49:00.000,87.47272879732357,-34.27216806167743,7067.684162385312,-65.32733043099444,320.63996322458866,2024-09-11 16:49:00.000,No
890,2024-09-11 14:50:00.000,86.73222003220212,-30.6726112590431,7067.52026530742,-63.49535748355472,322.4238977276511,2024-09-11 16:50:00.000,No
891,2024-09-11 14:51:00.000,86.04497820691623,-27.06872097464527,7067.357564124304,-61.649644894082314,324.05617573141586,2024-09-11 16:51:00.000,No
892,2024-09-11 14:52:00.000,85.40058556796855,-23.461283349422047,7067.194699339765,-59.79176729613092,325.56547385094785,2024-09-11 16:52:00.000,No
893,2024-09-11 14:53:00.000,84.79050125049525,-19.8509481386662,7067.030485643044,-57.9228403201059,326.97444123629504,2024-09-11 16:53:00.000,No
894,2024-09-11 14:54:00.000,84.20757258511625,-16.23826496142054,7066.863946958041,-56.04362719181138,328.30126321825446,2024-09-11 16:54:00.000,No
895,2024-09-11 14:55:00.000,83.64567308232108,-12.623709985055545,7066.694347349167,-54.154611072992715,329.56078641745677,2024-09-11 16:55:00.000,No
896,2024-09-11 14:56:00.000,83.09942665998618,-9.00770611723488,7066.521217209457,-52.25604372952653,330.7653423380671,2024-09-11 16:56:00.000,No
897,2024-09-11 14:57:00.000,82.5639906177845,-5.390638784460948,7066.344374236609,-50.347977278665944,331.9253614482591,2024-09-11 16:57:00.000,No
898,2024-09-11 14:58:00.000,82.03487799335404,-1.7728687557961993,7066.163938791121,-48.430283317044626,333.0498404775382,2024-09-11 16:58:00.000,No
899,2024-09-11 14:59:00.000,81.5078046715883,1.8452593425789827,7065.980343202662,-46.50266081603641,334.1467070512971,2024-09-11 16:59:00.000,No
900,2024-09-11 15:00:00.000,80.97855216520541,5.463397425515622,7065.794335559139,-44.56464218324283,335.2231092327027,2024-09-11 17:00:00.000,No
901,2024-09-11 15:01:00.000,80.44283121100852,9.081198937512418,7065.606976022651,-42.61557873112305,336.28566104408105,2024-09-11 17:01:00.000,No
902,2024-09-11 15:02:00.000,79.89614417857678,12.698299230481704,7065.419628141563,-40.654631668563184,337.34064989381795,2024-09-11 17:02:00.000,No
903,2024-09-11 15:03:00.000,79.33363139115121,16.314307004319183,7065.233943428414,-38.68074864691153,338.3942283097697,2024-09-11 17:03:00.000,No
904,2024-09-11 15:04:00.000,78.74989217866478,19.928791406914737,7065.051840157909,-36.69263255598684,339.45259861728726,2024-09-11 17:04:00.000,No
905,2024-09-11 15:05:00.000,78.1387658645998,23.54126613515622,7064.875476585126,-34.6886995086515,340.52220266866937,2024-09-11 17:05:00.000,No
906,2024-09-11 15:06:00.000,77.49305304648777,27.151169056406182,7064.707219004009,-32.66702338478199,341.6099288096834,2024-09-11 17:06:00.000,No
907,2024-09-11 15:07:00.000,76.80414923382924,30.75783523922177,7064.5496051572345,-30.625263212247525,342.7233502741688,2024-09-11 17:07:00.000,No
908,2024-09-11 15:08:00.000,76.06154970305302,34.360460265422546,7064.405303591087,-28.560568153003977,343.8710128440934,2024-09-11 17:08:00.000,No
909,2024-09-11 15:09:00.000,75.25216317541476,37.958049054508045,7064.277069621468,-26.469452804919797,345.0627955974427,2024-09-11 17:09:00.000,No
910,2024-09-11 15:10:00.000,74.35933643363626,41.54934511803856,7064.167698572398,-24.34763118047813,346.31037860785705,2024-09-11 17:10:00.000,No
911,2024-09-11 15:11:00.000,73.3614377842353,45.13271369892153,7064.079977477528,-22.189803696879395,347.62786109475957,2024-09-11 17:11:00.000,No
912,2024-09-11 15:12:00.000,72.22973339340362,48.705994729882775,7064.016634986475,-19.98935572118362,349.0326109232446,2024-09-11 17:12:00.000,No
913,2024-09-11 15:13:00.000,70.92513159958065,52.266242637118026,7063.980291786133,-17.737968278749534,350.5464381723739,2024-09-11 17:13:00.000,No
914,2024-09-11 15:14:00.000,69.39301840737414,55.80932679044415,7063.973411241408,-15.425081120215982,352.1972673374862,2024-09-11 17:14:00.000,No
915,2024-09-11 15:15:00.000,67.55478795113565,59.32926169323264,7063.998251561042,-13.037165465051777,354.0215629309086,2024-09-11 17:15:00.000,No
916,2024-09-11 15:16:00.000,65.29341905015194,62.8170412816546,7064.056820226061,-10.556742357811649,356.0679245399741,2024-09-11 17:16:00.000,No
917,2024-09-11 15:17:00.000,62.42790247480681,66.25850683677378,7064.150831464406,-7.961086808206229,358.4025289063332,2024-09-11 17:17:00.000,No
